/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/center_2018_12_08_16_48_03_902.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/left_2018_12_08_16_48_03_902.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/right_2018_12_08_16_48_03_902.jpg, 0, 0, 0, 7.989979E-05
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/center_2018_12_08_16_48_04_004.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/left_2018_12_08_16_48_04_004.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/right_2018_12_08_16_48_04_004.jpg, 0, 0, 0, 7.928215E-05
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/center_2018_12_08_16_48_04_106.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/left_2018_12_08_16_48_04_106.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/right_2018_12_08_16_48_04_106.jpg, 0, 0, 0, 8.190346E-05
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/center_2018_12_08_16_48_04_207.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/left_2018_12_08_16_48_04_207.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/right_2018_12_08_16_48_04_207.jpg, 0, 0, 0, 7.88344E-05
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/center_2018_12_08_16_48_04_309.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/left_2018_12_08_16_48_04_309.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/right_2018_12_08_16_48_04_309.jpg, 0, 0, 0, 8.41944E-05
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/center_2018_12_08_16_48_04_409.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/left_2018_12_08_16_48_04_409.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/right_2018_12_08_16_48_04_409.jpg, 0, 0.03943813, 0, 0.01400322
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/center_2018_12_08_16_48_04_513.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/left_2018_12_08_16_48_04_513.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/right_2018_12_08_16_48_04_513.jpg, 0, 0.3336121, 0, 0.3170458
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/center_2018_12_08_16_48_04_632.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/left_2018_12_08_16_48_04_632.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/right_2018_12_08_16_48_04_632.jpg, 0, 0.7061073, 0, 1.17705
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/center_2018_12_08_16_48_04_737.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/left_2018_12_08_16_48_04_737.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/right_2018_12_08_16_48_04_737.jpg, -0.3166137, 1, 0, 2.277547
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/center_2018_12_08_16_48_04_840.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/left_2018_12_08_16_48_04_840.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/recover/IMG/right_2018_12_08_16_48_04_840.jpg, -0.6251879, 1, 0, 3.416721
