/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/center_2018_12_08_15_33_41_939.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/left_2018_12_08_15_33_41_939.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/right_2018_12_08_15_33_41_939.jpg, 0, 0, 0, 4.13931
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/center_2018_12_08_15_33_42_040.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/left_2018_12_08_15_33_42_040.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/right_2018_12_08_15_33_42_040.jpg, 0, 0, 0, 4.098456
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/center_2018_12_08_15_33_42_148.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/left_2018_12_08_15_33_42_148.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/right_2018_12_08_15_33_42_148.jpg, 0, 0, 0, 4.049969
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/center_2018_12_08_15_33_42_260.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/left_2018_12_08_15_33_42_260.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/right_2018_12_08_15_33_42_260.jpg, 0, 0, 0, 4.010003
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/center_2018_12_08_15_33_42_431.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/left_2018_12_08_15_33_42_431.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/right_2018_12_08_15_33_42_431.jpg, 0, 0.2800981, 0, 4.269351
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/center_2018_12_08_15_33_42_535.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/left_2018_12_08_15_33_42_535.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/right_2018_12_08_15_33_42_535.jpg, -0.1366861, 0.5605202, 0, 4.786534
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/center_2018_12_08_15_33_42_643.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/left_2018_12_08_15_33_42_643.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/right_2018_12_08_15_33_42_643.jpg, -0.3702393, 0.9192331, 0, 5.869409
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/center_2018_12_08_15_33_42_762.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/left_2018_12_08_15_33_42_762.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/right_2018_12_08_15_33_42_762.jpg, -0.01508439, 1, 0, 7.011094
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/center_2018_12_08_15_33_42_870.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/left_2018_12_08_15_33_42_870.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/right_2018_12_08_15_33_42_870.jpg, 0, 1, 0, 8.372728
/Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/center_2018_12_08_15_33_42_975.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/left_2018_12_08_15_33_42_975.jpg, /Users/Mudi/Programming/MyCode/Python/Machine Learning/applied-deep-learningtm-the-complete-self-driving-car-course/evolution/leff/IMG/right_2018_12_08_15_33_42_975.jpg, 0, 1, 0, 9.497519
